Date,Open,High,Low,Close,Underlying Value
2022-08-22,420.25,429.45,353.95,359.15,17490.7
2022-08-23,334.6,398.0,326.7,384.6,17577.5
2022-08-24,376.75,404.5,368.15,398.75,17604.95
2022-08-25,406.0,442.05,360.8,375.3,17522.45
2022-08-26,400.85,417.15,374.95,385.9,17558.9
2022-08-29,277.9,333.45,277.9,299.0,17312.9
2022-08-30,328.0,445.0,316.15,438.25,17759.3
2022-09-01,361.0,425.0,347.6,368.65,17542.8
2022-09-02,374.9,386.15,347.0,361.3,17539.45
2022-09-05,356.05,402.0,355.9,393.4,17665.8
2022-09-06,408.0,413.9,361.5,380.35,17655.6
2022-09-07,349.0,377.55,345.0,366.7,17624.4
2022-09-08,395.35,418.0,381.6,413.8,17798.75
2022-09-09,440.1,451.0,414.7,420.75,17833.35
2022-09-12,422.5,481.05,422.5,462.3,17936.35
2022-09-13,487.85,527.9,480.0,500.95,18070.05
2022-09-14,424.0,517.6,416.0,489.7,18003.75
2022-09-15,501.6,513.15,440.0,444.1,17877.4
2022-09-16,404.0,444.0,345.45,351.9,17530.85
2022-09-19,349.95,382.7,333.0,359.35,17622.25
2022-09-20,399.0,456.05,389.95,404.9,17816.25
2022-09-21,392.0,420.0,370.0,377.25,17718.35
2022-09-22,340.0,380.85,338.0,351.35,17629.8
2022-09-23,340.0,344.05,270.0,277.2,17327.35
2022-09-26,246.0,265.35,204.05,209.0,17016.3
2022-09-27,215.0,230.0,189.3,194.3,17007.4
2022-09-28,165.1,184.95,149.0,154.8,16858.6
2022-09-29,162.15,173.0,129.5,131.9,16818.1
2022-09-30,130.7,199.55,117.0,165.4,17094.35
2022-10-03,159.7,167.15,132.9,134.95,16887.35
2022-10-04,154.95,194.5,152.6,191.5,17274.3
2022-10-06,220.0,223.5,184.4,186.15,17331.8
2022-10-07,175.15,187.45,162.55,177.75,17314.65
2022-10-10,165.0,168.85,128.0,155.95,17241.0
2022-10-11,156.8,156.8,118.0,119.8,16983.55
2022-10-12,123.4,132.7,116.3,130.75,17123.6
2022-10-13,128.05,128.05,109.5,113.55,17014.35
2022-10-14,150.0,157.5,113.0,116.4,17185.7
2022-10-17,110.05,130.0,103.0,122.6,17311.8
2022-10-18,146.2,157.7,138.35,146.95,17486.95
2022-10-19,150.85,163.35,140.4,145.15,17512.25
2022-10-20,131.85,152.0,125.55,147.45,17563.95
2022-10-21,159.8,166.0,137.55,147.6,17576.3
2022-10-25,192.3,195.0,156.0,159.45,17656.35
2022-10-27,179.55,186.95,158.25,170.25,17736.95
2022-10-28,169.05,197.1,166.0,178.0,17786.8
2022-10-31,195.65,234.85,195.65,229.85,18012.2
2022-11-01,265.0,308.0,254.0,302.75,18145.4
2022-11-03,255.0,288.3,233.55,258.1,18052.7
2022-11-04,265.0,305.0,236.65,292.8,18117.15
2022-11-07,317.1,350.0,267.5,314.75,18202.8
2022-11-09,337.95,344.95,278.25,290.9,18157.0
2022-11-10,261.0,261.15,204.75,224.8,18028.2
2022-11-11,299.0,361.95,257.1,353.45,18349.7
2022-11-14,361.5,367.65,317.5,326.4,18329.15
2022-11-15,340.0,375.0,305.0,364.65,18403.4
2022-11-16,353.05,387.3,335.9,362.35,18409.65
2022-11-17,340.0,362.95,296.8,311.5,18343.9
2022-11-18,311.5,326.05,251.15,287.65,18307.65
2022-11-21,260.0,260.0,190.85,202.35,18159.95
2022-11-22,205.05,220.3,191.0,215.85,18244.2
2022-11-23,232.05,252.0,221.8,229.25,18267.25
2022-11-24,245.3,368.65,230.5,346.15,18484.1
2022-11-25,357.3,358.05,307.2,341.0,18512.75
2022-11-28,282.95,405.6,274.1,370.25,18562.75
2022-11-29,368.35,438.6,367.65,392.35,18618.05
2022-11-30,396.0,518.0,383.1,493.95,18758.35
2022-12-01,520.0,597.8,504.6,541.65,18812.5
2022-12-02,515.0,524.95,395.35,434.9,18696.1
2022-12-05,442.3,463.3,361.25,434.85,18701.05
2022-12-06,381.0,412.15,345.25,400.4,18642.75
2022-12-07,381.5,396.8,313.05,324.1,18560.5
2022-12-08,318.6,360.25,296.95,338.6,18609.35
2022-12-09,368.0,371.95,215.45,242.4,18496.6
2022-12-12,220.0,270.95,172.9,244.95,18497.15
2022-12-13,264.85,310.0,228.0,303.1,18608.0
2022-12-14,349.5,374.0,310.35,333.05,18660.3
2022-12-15,296.9,313.7,139.95,153.55,18414.9
2022-12-16,139.65,156.85,87.2,93.7,18269.0
2022-12-19,90.7,154.55,83.05,141.4,18420.45
2022-12-20,137.55,137.55,57.7,98.8,18385.3
2022-12-21,115.0,132.9,57.75,65.35,18199.1
2022-12-22,82.5,85.0,20.0,22.85,18127.35
2022-12-23,15.0,18.15,5.5,6.6,17806.8
2022-12-26,3.95,9.2,3.85,4.75,18014.6
2022-12-27,4.15,8.6,2.75,3.0,18132.3
2022-12-28,2.75,2.75,1.2,1.35,18122.5
2022-12-29,0.95,1.25,0.05,0.1,18191.0
